person_id,runtime_cohort,leg_mode,planned_origin_type,planned_destination_type,planned_departure_time,route_distance,realized_departure_time,elapsed_to_48h_seconds,last_event_before_stuck,last_event_time,last_link_id,last_car_movement,last_car_movement_time,last_car_movement_link,pt_reached_stop,pt_boarded,pt_left_vehicle,pt_on_vehicle_at_cutoff,waiting_stop,destination_stop,transit_vehicle,transit_line,transit_route,already_stuck_at_43h,root_cause
"3561286",munich_resident,car,"other","home",59254.000,14705.619,105962.000,66838.000,entered link,128222.000,"419626",entered link,128222.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3568097",munich_resident,car,"other","home",70858.000,24618.671,117991.000,54809.000,entered link,122956.000,"453133",entered link,122956.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3569585",unresolved_background,car,"other","other",61474.000,8840.691,61474.000,111326.000,entered link,129467.000,"419626",entered link,129467.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3570743",munich_resident,car,"other","home",63751.000,7032.365,107073.000,65727.000,entered link,139158.000,"16208",entered link,139158.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3572260",munich_resident,pt,"other","home",9263.000,7481.058,74215.000,98585.000,waitingForPt,74215.000,"109956",<none>,,"",true,false,false,false,"109956","109388","","","",true,PT_NEVER_BOARDED
"3574086",munich_resident,car,"other","home",64759.000,9385.977,64759.000,108041.000,entered link,121475.000,"419626",entered link,121475.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3574496",munich_resident,pt,"other","home",2022.000,2594.139,88957.000,83843.000,waitingForPt,88957.000,"107763",<none>,,"",true,false,false,false,"107763","107252.1","","","",true,PT_NEVER_BOARDED
"357722",munich_resident,car,"work","home",47825.000,15496.186,113173.000,59627.000,entered link,139921.000,"419626",entered link,139921.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3581286",munich_resident,car,"other","home",66561.000,18224.429,79221.000,93579.000,entered link,122628.000,"453133",entered link,122628.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3581703",munich_resident,car,"home","other",46901.000,12682.368,46901.000,125899.000,entered link,133834.000,"419626",entered link,133834.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3582665",munich_resident,car,"home","other",74699.000,6585.208,74699.000,98101.000,entered link,122081.000,"419626",entered link,122081.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3589220",munich_resident,pt,"other","home",4929.000,16497.195,86691.000,86109.000,waitingForPt,86691.000,"11637",<none>,,"",true,false,false,false,"11637","106120.4","","","",true,PT_NEVER_BOARDED
"3590076",munich_resident,pt,"other","home",11929.000,6285.474,69350.000,103450.000,waitingForPt,69350.000,"106312.1",<none>,,"",true,false,false,false,"106312.1","108447","","","",true,PT_NEVER_BOARDED
"3592404",munich_resident,car,"other","home",64422.000,13360.970,102242.000,70558.000,entered link,139096.000,"419626",entered link,139096.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3594407",unresolved_background,car,"other","other",70926.000,12795.060,70926.000,101874.000,entered link,124206.000,"419626",entered link,124206.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3596361",munich_resident,pt,"other","home",3630.000,5288.955,78809.000,93991.000,waitingForPt,78809.000,"106154",<none>,,"",true,false,false,false,"106154","106877","","","",true,PT_NEVER_BOARDED
"3598944",munich_resident,car,"other","home",61278.000,14810.393,85495.000,87305.000,entered link,120598.000,"453133",entered link,120598.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3599047",unresolved_background,car,"other","other",72212.000,19068.110,72212.000,100588.000,entered link,123038.000,"16208",entered link,123038.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3599483",unresolved_background,car,"other","other",66760.000,16505.734,66760.000,106040.000,entered link,126637.000,"419626",entered link,126637.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3603142",munich_resident,pt,"other","home",8689.000,9202.477,66271.000,106529.000,waitingForPt,66271.000,"107813",<none>,,"",true,false,false,false,"107813","106055","","","",true,PT_NEVER_BOARDED
"3604556",munich_resident,car,"other","home",2521.000,11214.782,132260.000,40540.000,entered link,141166.000,"16208",entered link,141166.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3606615",munich_resident,car,"other","home",74526.000,9502.201,130929.000,41871.000,entered link,141025.000,"419626",entered link,141025.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3607997",munich_resident,car,"other","home",60260.000,9415.851,89206.000,83594.000,entered link,116521.000,"453133",entered link,116521.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3609405",munich_resident,car,"home","other",70209.000,9431.163,70209.000,102591.000,entered link,168339.000,"419626",entered link,168339.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3612701",unresolved_background,car,"other","other",61878.000,16959.523,61878.000,110922.000,entered link,159848.000,"419626",entered link,159848.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"361366",munich_resident,car,"work","home",85273.000,5745.367,92785.000,80015.000,entered link,172799.000,"120294",entered link,172799.000,"120294",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"36152",regional_background,walk,"education","home",83927.000,76745.798,83927.000,88873.000,departure,83927.000,"36452",<none>,,"",false,false,false,false,"","","","","",true,PT_NEVER_BOARDED
"3615285",unresolved_background,car,"other","other",46385.000,12890.227,46385.000,126415.000,entered link,125234.000,"419626",entered link,125234.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3615473",munich_resident,car,"other","home",52681.000,17043.532,73924.000,98876.000,entered link,172280.000,"419626",entered link,172280.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3617637",munich_resident,car,"home","other",77920.000,17833.801,77920.000,94880.000,entered link,115603.000,"453133",entered link,115603.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3618603",munich_resident,car,"other","home",81590.000,8233.066,110040.000,62760.000,entered link,131098.000,"16208",entered link,131098.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3620035",munich_resident,car,"other","home",52847.000,9791.204,73937.000,98863.000,entered link,122518.000,"16208",entered link,122518.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3621028",unresolved_background,car,"other","other",45492.000,5999.644,45492.000,127308.000,entered link,129018.000,"16208",entered link,129018.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3623060",munich_resident,pt,"other","home",69132.000,3515.349,73460.000,99340.000,waitingForPt,73460.000,"108711",<none>,,"",true,false,false,false,"108711","108501","","","",true,PT_NEVER_BOARDED
"3623601",regional_background,pt,"shopping","home",67393.000,1750.089,69316.000,103484.000,waitingForPt,69316.000,"22801",<none>,,"",true,false,false,false,"22801","22820.1","","","",true,PT_NEVER_BOARDED
"3624567",munich_resident,car,"other","home",65998.000,6681.730,65998.000,106802.000,entered link,137858.000,"16208",entered link,137858.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"362724",munich_resident,pt,"work","home",5100.000,3198.086,80653.000,92147.000,waitingForPt,80653.000,"106949",<none>,,"",true,true,true,false,"106949","107821.2","tr_2570","XXX---162455_109","XXX---162455_109_2",true,PT_BOARDED_NOT_ARRIVED
"3628378",munich_resident,car,"other","home",65993.000,29574.486,121017.000,51783.000,entered link,135518.000,"16208",entered link,135518.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3638136",munich_resident,pt,"other","home",8436.000,5314.455,64982.000,107818.000,waitingForPt,64982.000,"106052.2",<none>,,"",true,false,false,false,"106052.2","109346","","","",true,PT_NEVER_BOARDED
"3639180",munich_resident,pt,"other","home",9843.000,6890.765,77239.000,95561.000,waitingForPt,77239.000,"108608",<none>,,"",true,false,false,false,"108608","106691","","","",true,PT_NEVER_BOARDED
"3639539",munich_resident,car,"other","home",75714.000,7312.440,117404.000,55396.000,entered link,122389.000,"453133",entered link,122389.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3640793",munich_resident,pt,"other","home",6540.000,5005.225,80859.000,91941.000,waitingForPt,80859.000,"6892.4",<none>,,"",true,true,true,false,"6892.4","7309","tr_2584","XXX---162455_109","XXX---162455_109_5",true,PT_BOARDED_NOT_ARRIVED
"364839",munich_resident,pt,"work","home",5760.000,9872.619,54912.000,117888.000,waitingForPt,54912.000,"106055.1",<none>,,"",true,true,true,false,"106055.1","109098","tr_3618","XXX---162462_109","XXX---162462_109_26",true,PT_BOARDED_NOT_ARRIVED
"3652400",unresolved_background,car,"other","other",47560.000,14095.329,47560.000,125240.000,entered link,124447.000,"16208",entered link,124447.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3652741",munich_resident,car,"other","home",71015.000,10364.531,119403.000,53397.000,entered link,149776.000,"16208",entered link,149776.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"365349",munich_resident,pt,"work","home",9414.000,7171.661,72032.000,100768.000,waitingForPt,72032.000,"106078.1",<none>,,"",true,false,false,false,"106078.1","106319.2","","","",true,PT_NEVER_BOARDED
"3655446",unresolved_background,car,"other","other",60115.000,18883.111,60115.000,112685.000,entered link,143456.000,"419626",entered link,143456.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3657770",unresolved_background,car,"other","other",81137.000,11793.153,81137.000,91663.000,entered link,126938.000,"16208",entered link,126938.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3658141",unresolved_background,car,"other","other",71104.000,20430.403,71104.000,101696.000,entered link,134377.000,"419626",entered link,134377.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3659347",munich_resident,car,"other","home",54178.000,7406.473,54178.000,118622.000,entered link,133308.000,"16208",entered link,133308.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"366057",munich_resident,pt,"work","home",8328.000,2552.041,51039.000,121761.000,waitingForPt,51039.000,"106249",<none>,,"",true,false,false,false,"106249","106048","","","",true,PT_NEVER_BOARDED
"3663141",munich_resident,car,"other","home",69392.000,20937.697,114593.000,58207.000,entered link,132941.000,"419626",entered link,132941.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3663474",munich_resident,car,"other","home",54284.000,16793.702,68343.000,104457.000,entered link,134771.000,"419626",entered link,134771.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3665846",munich_resident,car,"home","other",59590.000,10978.397,59590.000,113210.000,entered link,121733.000,"419626",entered link,121733.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3666028",munich_resident,car,"other","home",51827.000,14246.747,149871.000,22929.000,entered link,150622.000,"16208",entered link,150622.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3668739",unresolved_background,car,"other","other",64708.000,15390.926,64708.000,108092.000,entered link,150968.000,"419626",entered link,150968.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3676220",munich_resident,car,"other","home",75970.000,12853.681,94242.000,78558.000,entered link,120010.000,"16208",entered link,120010.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"367700",munich_resident,car,"work","home",62366.000,17698.809,62366.000,110434.000,entered link,172729.000,"16208",entered link,172729.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3685704",unresolved_background,car,"other","other",66356.000,8450.061,66356.000,106444.000,entered link,125590.000,"16208",entered link,125590.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3686467",munich_resident,car,"other","home",891.000,12684.998,94315.000,78485.000,entered link,123523.000,"453133",entered link,123523.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"368684",munich_resident,pt,"work","home",35755.000,9017.920,87439.000,85361.000,waitingForPt,87439.000,"5974",<none>,,"",true,false,false,false,"5974","106064","","","",true,PT_NEVER_BOARDED
"3688037",munich_resident,car,"home","other",72681.000,9106.928,72681.000,100119.000,entered link,121088.000,"16208",entered link,121088.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3688708",unresolved_background,car,"other","other",58955.000,8977.884,58955.000,113845.000,entered link,142040.000,"419626",entered link,142040.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3694100",munich_resident,car,"other","home",75130.000,15258.044,84406.000,88394.000,entered link,138145.000,"419626",entered link,138145.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3694213",munich_resident,car,"home","other",69513.000,5224.328,69513.000,103287.000,entered link,121478.000,"16208",entered link,121478.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3694687",munich_resident,car,"other","home",76075.000,7318.004,76075.000,96725.000,entered link,128238.000,"16208",entered link,128238.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3695246",munich_resident,car,"other","home",63159.000,6384.005,90127.000,82673.000,entered link,134998.000,"16208",entered link,134998.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3695474",munich_resident,car,"other","home",66743.000,13309.637,86502.000,86298.000,entered link,121237.000,"453133",entered link,121237.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3695844",regional_background,pt,"other","home",48951.000,1842.853,52803.000,119997.000,waitingForPt,52803.000,"157549.1",<none>,,"",true,false,false,false,"157549.1","102083.5","","","",true,PT_NEVER_BOARDED
"3704404",regional_background,pt,"other","home",67140.000,50907.923,71862.000,100938.000,waitingForPt,71862.000,"106077.2",<none>,,"",true,true,true,false,"106077.2","102385.1","tr_2741","XXX---162456_109","XXX---162456_109_1",true,PT_BOARDED_NOT_ARRIVED
"3707408",unresolved_background,car,"other","other",71098.000,12957.801,71098.000,101702.000,entered link,130135.000,"419626",entered link,130135.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3726919",regional_background,pt,"other","home",61429.000,11336.762,66864.000,105936.000,waitingForPt,66864.000,"136946",<none>,,"",true,false,false,false,"136946","137242.1","","","",true,PT_NEVER_BOARDED
"3729454",regional_background,pt,"other","home",45600.000,11715.650,55916.000,116884.000,waitingForPt,55916.000,"139255.1",<none>,,"",true,true,true,false,"139255.1","22824.1","tr_17817","XXX---2255113_3","XXX---2255113_3_10",true,PT_BOARDED_NOT_ARRIVED
"3732196",unresolved_background,car,"other","other",54997.000,13871.146,54997.000,117803.000,entered link,136704.000,"419626",entered link,136704.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3732633",unresolved_background,car,"other","other",57952.000,17804.499,57952.000,114848.000,entered link,141301.000,"419626",entered link,141301.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"374887",munich_resident,car,"work","home",73101.000,15732.571,73101.000,99699.000,entered link,119748.000,"453133",entered link,119748.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3754653",regional_background,pt,"other","home",57553.000,1881.979,64978.000,107822.000,waitingForPt,64978.000,"143755",<none>,,"",true,false,false,false,"143755","139267.1","","","",true,PT_NEVER_BOARDED
"3761358",unresolved_background,car,"other","other",66659.000,11579.496,66659.000,106141.000,entered link,130065.000,"419626",entered link,130065.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"376390",munich_resident,pt,"education","home",4118.000,1987.388,67327.000,105473.000,waitingForPt,67327.000,"106145",<none>,,"",true,false,false,false,"106145","106056.1","","","",true,PT_NEVER_BOARDED
"376408",munich_resident,car,"work","home",48536.000,8837.676,48536.000,124264.000,entered link,122541.000,"419626",entered link,122541.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3764409",unresolved_background,car,"other","other",56127.000,15732.309,56127.000,116673.000,entered link,143297.000,"419626",entered link,143297.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"378038",munich_resident,pt,"work","home",9684.000,2146.535,78039.000,94761.000,waitingForPt,78039.000,"106368",<none>,,"",true,false,false,false,"106368","106381.1","","","",true,PT_NEVER_BOARDED
"3780831",unresolved_background,car,"other","other",64267.000,10851.827,64267.000,108533.000,entered link,118228.000,"16208",entered link,118228.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3783937",unresolved_background,car,"other","other",70603.000,11198.973,70603.000,102197.000,entered link,133695.000,"419626",entered link,133695.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"379409",munich_resident,pt,"work","home",12041.000,3687.007,64668.000,108132.000,waitingForPt,64668.000,"109964",<none>,,"",true,false,false,false,"109964","106748","","","",true,PT_NEVER_BOARDED
"379923",munich_resident,pt,"education","home",4544.000,1747.916,55767.000,117033.000,waitingForPt,55767.000,"106359",<none>,,"",true,false,false,false,"106359","106055","","","",true,PT_NEVER_BOARDED
"3800677",regional_background,pt,"shopping","home",68771.000,1914.286,70247.000,102553.000,waitingForPt,70247.000,"127352",<none>,,"",true,false,false,false,"127352","102239","","","",true,PT_NEVER_BOARDED
"3810829",regional_background,pt,"other","home",55086.000,2885.005,57566.000,115234.000,waitingForPt,57566.000,"175551.2",<none>,,"",true,false,false,false,"175551.2","175506","","","",true,PT_NEVER_BOARDED
"38303",regional_background,pt,"education","home",59280.000,1482.705,59280.000,113520.000,waitingForPt,59280.000,"4203.1",<none>,,"",true,false,false,false,"4203.1","3654","","","",true,PT_NEVER_BOARDED
"383906",munich_resident,car,"work","home",55915.000,16318.375,55915.000,116885.000,entered link,143096.000,"419626",entered link,143096.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"384706",munich_resident,pt,"work","home",4248.000,5443.272,69983.000,102817.000,waitingForPt,69983.000,"106705",<none>,,"",true,false,false,false,"106705","109962","","","",true,PT_NEVER_BOARDED
"385445",munich_resident,car,"work","home",49874.000,19444.278,49874.000,122926.000,entered link,128969.000,"419626",entered link,128969.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"387162",munich_resident,car,"home","work",46820.000,8491.748,46820.000,125980.000,entered link,121803.000,"419626",entered link,121803.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"387176",munich_resident,car,"work","home",57698.000,19820.195,57698.000,115102.000,entered link,140908.000,"16208",entered link,140908.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"3898620",regional_background,pt,"other","home",19620.000,5486.289,75316.000,97484.000,waitingForPt,75316.000,"127634",<none>,,"",true,true,true,false,"127634","127403","tr_13758","XXX---2249918_0","XXX---2249918_0_9",true,PT_BOARDED_NOT_ARRIVED
"390001",munich_resident,pt,"work","home",15840.000,900.054,56902.000,115898.000,waitingForPt,56902.000,"107351",<none>,,"",true,true,true,false,"107351","106226.1","tr_41082","XXX---2272000_1","XXX---2272000_1_25",true,PT_BOARDED_NOT_ARRIVED
"391228",munich_resident,car,"work","home",65589.000,8212.187,110019.000,62781.000,entered link,120814.000,"453133",entered link,120814.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"391782",munich_resident,pt,"work","home",3049.000,11241.491,75703.000,97097.000,waitingForPt,75703.000,"105915.1",<none>,,"",true,false,false,false,"105915.1","11840.4","","","",true,PT_NEVER_BOARDED
"393677",munich_resident,pt,"work","home",5269.000,4641.069,67651.000,105149.000,waitingForPt,67651.000,"106215.1",<none>,,"",true,true,true,false,"106215.1","106584","tr_3594","XXX---162462_109","XXX---162462_109_25",true,PT_BOARDED_NOT_ARRIVED
"394778",munich_resident,car,"work","home",65658.000,8719.179,65658.000,107142.000,entered link,130188.000,"16208",entered link,130188.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"394785",munich_resident,pt,"education","home",11025.000,4785.299,76558.000,96242.000,waitingForPt,76558.000,"167614",<none>,,"",true,false,false,false,"167614","106332","","","",true,PT_NEVER_BOARDED
"3956779",regional_background,pt,"other","home",59589.000,1024.484,100215.000,72585.000,waitingForPt,100215.000,"12738",<none>,,"",true,false,false,false,"12738","13194.1","","","",true,PT_NEVER_BOARDED
"397679",munich_resident,pt,"work","home",13795.000,2688.063,64443.000,108357.000,waitingForPt,64443.000,"107746",<none>,,"",true,false,false,false,"107746","107539","","","",true,PT_NEVER_BOARDED
"3977704",regional_background,pt,"other","home",67800.000,2928.998,67833.000,104967.000,waitingForPt,67833.000,"127637",<none>,,"",true,true,true,false,"127637","145503","tr_19525","XXX---2267013_3","XXX---2267013_3_2",true,PT_BOARDED_NOT_ARRIVED
"400053",munich_resident,pt,"work","home",7318.000,2780.510,62935.000,109865.000,waitingForPt,62935.000,"106339",<none>,,"",true,false,false,false,"106339","106050","","","",true,PT_NEVER_BOARDED
"4024137",regional_background,pt,"shopping","home",73423.000,7107.879,74937.000,97863.000,waitingForPt,74937.000,"127169",<none>,,"",true,false,false,false,"127169","127259","","","",true,PT_NEVER_BOARDED
"403415",munich_resident,pt,"work","home",12837.000,5227.339,48953.000,123847.000,waitingForPt,48953.000,"106697.1",<none>,,"",true,false,false,false,"106697.1","106100","","","",true,PT_NEVER_BOARDED
"4035934",unresolved_background,car,"work","other",78031.000,49111.439,78031.000,94769.000,entered link,132247.000,"419626",entered link,132247.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"4041829",regional_background,pt,"other","home",62833.000,29956.643,66260.000,106540.000,waitingForPt,66260.000,"102066.1",<none>,,"",true,true,true,false,"102066.1","104718","tr_4487","XXX---1850879_2","XXX---1850879_2_3",true,PT_BOARDED_NOT_ARRIVED
"404418",munich_resident,car,"work","home",75637.000,17791.489,107877.000,64923.000,entered link,120643.000,"453133",entered link,120643.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"405167",munich_resident,car,"work","home",61701.000,9299.895,61701.000,111099.000,entered link,123159.000,"419626",entered link,123159.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"406348",munich_resident,pt,"work","home",7815.000,4052.267,61631.000,111169.000,waitingForPt,61631.000,"106375",<none>,,"",true,false,false,false,"106375","106052.1","","","",true,PT_NEVER_BOARDED
"4071350",regional_background,pt,"other","home",70918.000,1831.940,74529.000,98271.000,waitingForPt,74529.000,"173508",<none>,,"",true,false,false,false,"173508","127234.1","","","",true,PT_NEVER_BOARDED
"408829",munich_resident,car,"work","home",10586.000,10380.559,82943.000,89857.000,entered link,115441.000,"453133",entered link,115441.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"4095730",regional_background,pt,"shopping","home",60791.000,1056.024,60871.000,111929.000,waitingForPt,60871.000,"127172",<none>,,"",true,false,false,false,"127172","127282","","","",true,PT_NEVER_BOARDED
"410573",munich_resident,car,"work","home",67888.000,10172.948,68677.000,104123.000,entered link,139751.000,"419626",entered link,139751.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"414650",munich_resident,pt,"work","home",3602.000,3445.709,65034.000,107766.000,waitingForPt,65034.000,"6234",<none>,,"",true,false,false,false,"6234","6046.4","","","",true,PT_NEVER_BOARDED
"4153276",regional_background,pt,"shopping","home",55980.000,4800.527,69114.000,103686.000,waitingForPt,69114.000,"10565.4",<none>,,"",true,true,true,false,"10565.4","10317.2","tr_26201","XXX---2268614_3","XXX---2268614_3_1",true,PT_BOARDED_NOT_ARRIVED
"4159407",unresolved_background,car,"work","other",78264.000,14938.404,78264.000,94536.000,entered link,133286.000,"419626",entered link,133286.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"4169509",regional_background,pt,"other","home",72659.000,5102.912,72999.000,99801.000,waitingForPt,72999.000,"161124",<none>,,"",true,false,false,false,"161124","101716.1","","","",true,PT_NEVER_BOARDED
"4210583",regional_background,pt,"other","home",58440.000,15984.039,65658.000,107142.000,waitingForPt,65658.000,"104345",<none>,,"",true,true,true,false,"104345","10605","tr_875","XXX---162007_2_1158070147","XXX---162007_2_1158070147_6",true,PT_BOARDED_NOT_ARRIVED
"4214367",unresolved_background,pt,"other","other",72360.000,10367.276,72672.000,100128.000,waitingForPt,72672.000,"101673",<none>,,"",true,true,true,false,"101673","101829.2","tr_14311","XXX---2249920_0","XXX---2249920_0_4",true,PT_BOARDED_NOT_ARRIVED
"4217275",regional_background,pt,"other","home",50054.000,26382.207,64880.000,107920.000,waitingForPt,64880.000,"6046.1",<none>,,"",true,true,true,false,"6046.1","10576","tr_3036","XXX---162458_109","XXX---162458_109_16",true,PT_BOARDED_NOT_ARRIVED
"4221758",regional_background,car,"home","other",64616.000,25387.268,64616.000,108184.000,entered link,149206.000,"16208",entered link,149206.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"4227770",regional_background,car,"shopping","home",61468.000,33730.205,152936.000,19864.000,entered link,172785.000,"434028",entered link,172785.000,"434028",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"425576",munich_resident,car,"work","home",59191.000,17263.100,59191.000,113609.000,entered link,121489.000,"419626",entered link,121489.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"4271255",regional_background,car,"other","home",4484.000,62596.576,116053.000,56747.000,entered link,122209.000,"453133",entered link,122209.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
